,created_at,total_accounts,last_hour,last_day,last_week,hourly_increment,daily_increment
5482,2022-08-18 02:00:00+00:00,5321020,40,807,6505,40,807
5483,2022-08-18 03:00:00+00:00,5321094,74,859,6513,74,859
5484,2022-08-18 04:00:00+00:00,5321166,72,919,6521,72,919
5485,2022-08-18 05:00:00+00:00,5321218,52,952,6499,52,952
5486,2022-08-18 06:00:00+00:00,5321283,65,1146,6508,65,1146
5487,2022-08-18 07:00:00+00:00,5321356,73,1159,6522,73,1159
5488,2022-08-18 08:00:00+00:00,5321425,69,1111,6509,69,1111
5489,2022-08-18 09:00:00+00:00,5321507,82,1147,6514,82,1147
5490,2022-08-18 10:00:00+00:00,5321553,46,1181,6476,46,1181
5491,2022-08-18 11:00:00+00:00,5321633,80,1219,6470,80,1219
5492,2022-08-18 12:00:00+00:00,5321699,66,1357,6466,66,1357
5493,2022-08-18 13:00:00+00:00,5321761,62,1388,6454,62,1388
5494,2022-08-18 14:00:00+00:00,5321808,47,1375,6438,47,1375
5495,2022-08-18 15:00:00+00:00,5321828,20,1343,6417,20,1343
5496,2022-08-18 16:00:00+00:00,5321917,89,1367,6450,89,1367
5497,2022-08-18 17:00:00+00:00,5321957,40,1341,6429,40,1341
5498,2022-08-18 18:00:00+00:00,5322005,48,1331,6408,48,1331
5499,2022-08-18 19:00:00+00:00,5322066,61,1334,6406,61,1334
5500,2022-08-18 20:00:00+00:00,5322121,55,1346,6426,55,1346
5501,2022-08-18 21:00:00+00:00,5322155,34,1344,6425,34,1344
5502,2022-08-18 22:00:00+00:00,5322229,74,1383,6462,74,1383
5503,2022-08-18 23:00:00+00:00,5322271,42,1374,6468,42,1374
5504,2022-08-19 00:00:00+00:00,5322307,36,1377,6457,36,1377
5505,2022-08-19 01:00:00+00:00,5322349,42,1369,6447,42,1369
5506,2022-08-19 02:00:00+00:00,5322385,36,1365,6438,36,1365
5507,2022-08-19 03:00:00+00:00,5322438,53,1344,6426,53,1344
5508,2022-08-19 04:00:00+00:00,5322521,83,1355,6441,83,1355
5509,2022-08-19 05:00:00+00:00,5322583,62,1365,6439,62,1365
5510,2022-08-19 06:00:00+00:00,5322651,68,1368,6426,68,1368
5511,2022-08-19 07:00:00+00:00,5322716,65,1360,6433,65,1360
5512,2022-08-19 08:00:00+00:00,5322795,79,1370,6409,79,1370
5513,2022-08-19 09:00:00+00:00,5322875,80,1368,6384,80,1368
5514,2022-08-19 10:00:00+00:00,5322935,60,1382,6336,60,1382
5515,2022-08-19 11:00:00+00:00,5323014,79,1381,6324,79,1381
5516,2022-08-19 12:00:00+00:00,5323059,45,1360,6290,45,1360
5517,2022-08-19 13:00:00+00:00,5323112,53,1351,6262,53,1351
5518,2022-08-19 14:00:00+00:00,5323169,57,1361,6253,57,1361
5519,2022-08-19 15:00:00+00:00,5323226,57,1398,6244,57,1398
5520,2022-08-19 16:00:00+00:00,5323289,63,1372,6222,63,1372
5521,2022-08-19 17:00:00+00:00,5323335,46,1378,6226,46,1378
5522,2022-08-19 18:00:00+00:00,5323392,57,1387,6232,57,1387
5523,2022-08-19 19:00:00+00:00,5323477,85,1411,6273,85,1411
5524,2022-08-19 20:00:00+00:00,5323521,44,1400,6267,44,1400
5525,2022-08-19 21:00:00+00:00,5323554,33,1399,6283,33,1399
5526,2022-08-19 22:00:00+00:00,5323593,39,1364,6283,39,1364
5527,2022-08-19 23:00:00+00:00,5323628,35,1357,6271,35,1357
5528,2022-08-20 00:00:00+00:00,5323662,34,1355,6286,34,1355
5529,2022-08-20 01:00:00+00:00,5323701,39,1352,6301,39,1352
5530,2022-08-20 02:00:00+00:00,5323769,68,1384,6330,68,1384
5531,2022-08-20 03:00:00+00:00,5323828,59,1390,6331,59,1390
5532,2022-08-20 04:00:00+00:00,5323882,54,1361,6320,54,1361
5533,2022-08-20 05:00:00+00:00,5323952,70,1369,6426,70,1369
5534,2022-08-20 06:00:00+00:00,5324006,54,1355,6480,54,1355
5535,2022-08-20 07:00:00+00:00,5324046,40,1330,6491,40,1330
5536,2022-08-20 08:00:00+00:00,5324101,55,1306,6488,55,1306
5537,2022-08-20 09:00:00+00:00,5324162,61,1287,6486,61,1287
5538,2022-08-20 10:00:00+00:00,5324219,57,1284,6476,57,1284
5539,2022-08-20 11:00:00+00:00,5324262,43,1248,6466,43,1248
5540,2022-08-20 12:00:00+00:00,5324322,60,1263,6501,60,1263
5541,2022-08-20 13:00:00+00:00,5324380,58,1268,6527,58,1268
5542,2022-08-20 14:00:00+00:00,5324465,85,1296,6556,85,1296
5543,2022-08-20 15:00:00+00:00,5324532,67,1306,6553,67,1306
5544,2022-08-20 16:00:00+00:00,5324578,46,1289,6550,46,1289
5545,2022-08-20 17:00:00+00:00,5324630,52,1295,6582,52,1295
5546,2022-08-20 18:00:00+00:00,5324682,52,1290,6580,52,1290
5547,2022-08-20 19:00:00+00:00,5324754,72,1277,6596,72,1277
5548,2022-08-20 20:00:00+00:00,5324806,52,1285,6649,52,1285
5549,2022-08-20 21:00:00+00:00,5324826,20,1272,6679,20,1272
5550,2022-08-20 22:00:00+00:00,5324863,37,1270,6727,37,1270
5551,2022-08-20 23:00:00+00:00,5324886,23,1258,6736,23,1258
5552,2022-08-21 00:00:00+00:00,5324899,13,1237,6716,13,1237
5553,2022-08-21 01:00:00+00:00,5324941,42,1240,6778,42,1240
5554,2022-08-21 02:00:00+00:00,5324976,35,1207,6843,35,1207
5555,2022-08-21 03:00:00+00:00,5325024,48,1196,6909,48,1196
5556,2022-08-21 04:00:00+00:00,5325069,45,1187,6932,45,1187
5557,2022-08-21 05:00:00+00:00,5325108,39,1156,6920,39,1156
5558,2022-08-21 06:00:00+00:00,5325151,43,1145,6878,43,1145
5559,2022-08-21 07:00:00+00:00,5325212,61,1166,6879,61,1166
5560,2022-08-21 08:00:00+00:00,5325251,39,1150,6832,39,1150
5561,2022-08-21 09:00:00+00:00,5325294,43,1132,6817,43,1132
5562,2022-08-21 10:00:00+00:00,5325336,42,1117,6801,42,1117
5563,2022-08-21 11:00:00+00:00,5325379,43,1117,6811,43,1117
5564,2022-08-21 12:00:00+00:00,5325420,41,1098,6873,41,1098
5565,2022-08-21 13:00:00+00:00,5325473,53,1093,6932,53,1093
5566,2022-08-21 14:00:00+00:00,5325522,49,1057,6955,49,1057
5567,2022-08-21 15:00:00+00:00,5325561,39,1029,6986,39,1029
5568,2022-08-21 16:00:00+00:00,5325627,66,1049,7036,66,1049
5569,2022-08-21 17:00:00+00:00,5325678,51,1048,7087,51,1048
5570,2022-08-21 18:00:00+00:00,5325678,,996,7036,0,996
5571,2022-08-21 19:00:00+00:00,5325700,22,946,7019,22,946
5572,2022-08-21 20:00:00+00:00,5325726,26,920,6997,26,920
5573,2022-08-21 21:00:00+00:00,5326024,298,1198,7245,298,1198
5574,2022-08-21 22:00:00+00:00,5326057,33,1194,7278,33,1194
5575,2022-08-21 23:00:00+00:00,5326057,,1171,7281,0,1171
5576,2022-08-22 00:00:00+00:00,5326088,31,1189,7293,31,1189
5577,2022-08-22 01:00:00+00:00,5326123,35,1182,7337,35,1182
5578,2022-08-22 02:00:00+00:00,5326160,37,1184,7384,37,1184
5579,2022-08-22 03:00:00+00:00,5326203,43,1179,7408,43,1179
5580,2022-08-22 04:00:00+00:00,5326258,55,1189,7518,55,1189
5581,2022-08-22 05:00:00+00:00,5326304,46,1196,7549,46,1196
5582,2022-08-22 06:00:00+00:00,5326355,51,1204,7589,51,1204
5583,2022-08-22 07:00:00+00:00,5326409,54,1197,7659,54,1197
5584,2022-08-22 08:00:00+00:00,5326462,53,1211,7686,53,1211
5585,2022-08-22 09:00:00+00:00,5326526,64,1232,7743,64,1232
5586,2022-08-22 10:00:00+00:00,5326586,60,1250,7757,60,1250
5587,2022-08-22 11:00:00+00:00,5326649,63,1270,7787,63,1270
5588,2022-08-22 12:00:00+00:00,5326679,30,1259,7744,30,1259
5589,2022-08-22 13:00:00+00:00,5326707,28,1234,7730,28,1234
5590,2022-08-22 14:00:00+00:00,5326764,57,1242,7719,57,1242
5591,2022-08-22 15:00:00+00:00,5326776,12,1215,7675,12,1215
5592,2022-08-22 16:00:00+00:00,5326837,61,1210,7735,61,1210
5593,2022-08-22 17:00:00+00:00,5326879,42,1201,7771,42,1201
5594,2022-08-22 18:00:00+00:00,5326916,37,1238,7787,37,1238
5595,2022-08-22 19:00:00+00:00,5326944,28,1244,7837,28,1244
5596,2022-08-22 20:00:00+00:00,5327001,57,1275,7842,57,1275
5597,2022-08-22 21:00:00+00:00,5327332,331,1308,8129,331,1308
5598,2022-08-22 22:00:00+00:00,5327361,29,1304,8140,29,1304
5599,2022-08-22 23:00:00+00:00,5327382,21,1325,8187,21,1325
5600,2022-08-23 00:00:00+00:00,5327412,30,1324,8229,30,1324
5601,2022-08-23 01:00:00+00:00,5327441,29,1318,8253,29,1318
5602,2022-08-23 02:00:00+00:00,5327464,23,1304,8277,23,1304
5603,2022-08-23 03:00:00+00:00,5327509,45,1306,8248,45,1306
5604,2022-08-23 04:00:00+00:00,5327560,51,1302,8224,51,1302
5605,2022-08-23 05:00:00+00:00,5327607,47,1303,8208,47,1303
5606,2022-08-23 06:00:00+00:00,5327676,69,1321,8257,69,1321
5607,2022-08-23 07:00:00+00:00,5327673,,1264,8205,-3,1264
5608,2022-08-23 08:00:00+00:00,5327743,70,1281,8244,70,1281
5609,2022-08-23 09:00:00+00:00,5327770,27,1244,8200,27,1244
5610,2022-08-23 10:00:00+00:00,5327815,45,1229,8188,45,1229
5611,2022-08-23 11:00:00+00:00,5327878,63,1229,8167,63,1229
5612,2022-08-23 12:00:00+00:00,5327923,45,1244,8152,45,1244
5613,2022-08-23 13:00:00+00:00,5327969,46,1262,8133,46,1262
5614,2022-08-23 14:00:00+00:00,5328031,62,1267,8118,62,1267
5615,2022-08-23 15:00:00+00:00,5328092,61,1316,8091,61,1316
5616,2022-08-23 16:00:00+00:00,5328144,52,1307,8078,52,1307
5617,2022-08-23 17:00:00+00:00,5328178,34,1299,8087,34,1299
5618,2022-08-23 18:00:00+00:00,5328218,40,1302,8102,40,1302
5619,2022-08-23 19:00:00+00:00,5328231,13,1287,8093,13,1287
5620,2022-08-23 20:00:00+00:00,5328280,49,1279,8140,49,1279
5621,2022-08-23 21:00:00+00:00,5328598,318,1266,8466,318,1266
5622,2022-08-23 22:00:00+00:00,5328639,41,1278,8514,41,1278
5623,2022-08-23 23:00:00+00:00,5328684,45,1302,8534,45,1302
5624,2022-08-24 00:00:00+00:00,5328724,40,1312,8540,40,1312
5625,2022-08-24 01:00:00+00:00,5328752,28,1311,8542,28,1311
5626,2022-08-24 02:00:00+00:00,5328795,43,1331,8582,43,1331
5627,2022-08-24 03:00:00+00:00,5328828,33,1319,8593,33,1319
5628,2022-08-24 04:00:00+00:00,5328879,51,1319,8632,51,1319
5629,2022-08-24 05:00:00+00:00,5328944,65,1337,8678,65,1337
5630,2022-08-24 06:00:00+00:00,5328934,,1258,8797,-10,1258
5631,2022-08-24 07:00:00+00:00,5329005,71,1332,8808,71,1332
5632,2022-08-24 08:00:00+00:00,5329076,71,1333,8762,71,1333
5633,2022-08-24 09:00:00+00:00,5329116,40,1346,8756,40,1346
5634,2022-08-24 10:00:00+00:00,5329166,50,1351,8794,50,1351
5635,2022-08-24 11:00:00+00:00,5329235,69,1357,8821,69,1357
5636,2022-08-24 12:00:00+00:00,5329296,61,1373,8954,61,1373
5637,2022-08-24 13:00:00+00:00,5329398,102,1429,9025,102,1429
5638,2022-08-24 14:00:00+00:00,5329528,130,1497,9095,130,1497
5639,2022-08-24 15:00:00+00:00,5329634,106,1542,9149,106,1542
5640,2022-08-24 16:00:00+00:00,5329690,56,1546,9140,56,1546
5641,2022-08-24 17:00:00+00:00,5329780,90,1602,9164,90,1602
5642,2022-08-24 18:00:00+00:00,5329850,70,1632,9176,70,1632
5643,2022-08-24 19:00:00+00:00,5329913,63,1682,9181,63,1682
5644,2022-08-24 20:00:00+00:00,5329978,65,1698,9203,65,1698
5645,2022-08-24 21:00:00+00:00,5330359,381,1761,9548,381,1761
5646,2022-08-24 22:00:00+00:00,5330463,104,1824,9617,104,1824
5647,2022-08-24 23:00:00+00:00,5330576,113,1892,9679,113,1892
5648,2022-08-25 00:00:00+00:00,5330665,89,1941,9735,89,1941
5649,2022-08-25 01:00:00+00:00,5330748,83,1996,9768,83,1996
5650,2022-08-25 02:00:00+00:00,5330813,65,2018,9793,65,2018
5651,2022-08-25 03:00:00+00:00,5330899,86,2071,9805,86,2071
5652,2022-08-25 04:00:00+00:00,5331022,123,2143,9856,123,2143
5653,2022-08-25 05:00:00+00:00,5331150,128,2206,9932,128,2206
5654,2022-08-25 06:00:00+00:00,5331304,154,2370,10021,154,2370
5655,2022-08-25 07:00:00+00:00,5331484,180,2479,10128,180,2479
5656,2022-08-25 08:00:00+00:00,5331607,123,2531,10182,123,2531
5657,2022-08-25 09:00:00+00:00,5331713,106,2597,10206,106,2597
5658,2022-08-25 10:00:00+00:00,5331867,154,2701,10314,154,2701
5659,2022-08-25 11:00:00+00:00,5332058,191,2823,10425,191,2823
5660,2022-08-25 12:00:00+00:00,5332283,225,2987,10584,225,2987
5661,2022-08-25 13:00:00+00:00,5332500,217,3102,10739,217,3102
5662,2022-08-25 14:00:00+00:00,5332680,180,3152,10872,180,3152
5663,2022-08-25 15:00:00+00:00,5332913,233,3279,11085,233,3279
5664,2022-08-25 16:00:00+00:00,5333184,271,3494,11267,271,3494
5665,2022-08-25 17:00:00+00:00,5333304,120,3524,11347,120,3524
5666,2022-08-25 18:00:00+00:00,5333488,184,3638,11483,184,3638
5667,2022-08-25 19:00:00+00:00,5333699,211,3786,11633,211,3786
5668,2022-08-25 20:00:00+00:00,5333897,198,3919,11776,198,3919
5669,2022-08-25 21:00:00+00:00,5334492,595,4133,12337,595,4133
5670,2022-08-25 22:00:00+00:00,5334734,242,4271,12505,242,4271
5671,2022-08-25 23:00:00+00:00,5334894,160,4318,12623,160,4318
5672,2022-08-26 00:00:00+00:00,5335122,228,4457,12815,228,4457
5673,2022-08-26 01:00:00+00:00,5335300,178,4552,12951,178,4552
5674,2022-08-26 02:00:00+00:00,5335458,158,4645,13073,158,4645
5675,2022-08-26 03:00:00+00:00,5335613,155,4714,13175,155,4714
5676,2022-08-26 04:00:00+00:00,5335789,176,4767,13268,176,4767
5677,2022-08-26 05:00:00+00:00,5335996,207,4846,13413,207,4846
5678,2022-08-26 06:00:00+00:00,5336173,177,4869,13522,177,4869
5679,2022-08-26 07:00:00+00:00,5336411,238,4927,13695,238,4927
5680,2022-08-26 08:00:00+00:00,5336606,195,4999,13811,195,4999
5681,2022-08-26 09:00:00+00:00,5336798,192,5085,13923,192,5085
5682,2022-08-26 10:00:00+00:00,5336984,186,5117,14049,186,5117
5683,2022-08-26 11:00:00+00:00,5337289,305,5231,14275,305,5231
5684,2022-08-26 12:00:00+00:00,5337741,452,5458,14682,452,5458
5685,2022-08-26 13:00:00+00:00,5338142,401,5642,15030,401,5642
5686,2022-08-26 14:00:00+00:00,5338606,464,5926,15437,464,5926
5687,2022-08-26 15:00:00+00:00,5339056,450,6143,15830,450,6143
5688,2022-08-26 16:00:00+00:00,5339333,277,6149,16044,277,6149
5689,2022-08-26 17:00:00+00:00,5339559,226,6255,16224,226,6255
5690,2022-08-26 18:00:00+00:00,5339879,320,6391,16487,320,6391
5691,2022-08-26 19:00:00+00:00,5340068,189,6369,16591,189,6369
5692,2022-08-26 20:00:00+00:00,5340263,195,6366,16742,195,6366
5693,2022-08-26 21:00:00+00:00,5340718,455,6226,17164,455,6226
5694,2022-08-26 22:00:00+00:00,5340849,131,6115,17256,131,6115
5695,2022-08-26 23:00:00+00:00,5340993,144,6099,17365,144,6099
5696,2022-08-27 00:00:00+00:00,5341091,98,5969,17429,98,5969
5697,2022-08-27 01:00:00+00:00,5341168,77,5868,17467,77,5868
5698,2022-08-27 02:00:00+00:00,5341296,128,5838,17527,128,5838
5699,2022-08-27 03:00:00+00:00,5341486,190,5873,17658,190,5873
5700,2022-08-27 04:00:00+00:00,5341651,165,5862,17769,165,5862
5701,2022-08-27 05:00:00+00:00,5341816,165,5820,17864,165,5820
5702,2022-08-27 06:00:00+00:00,5342004,188,5831,17998,188,5831
5703,2022-08-27 07:00:00+00:00,5342362,358,5951,18316,358,5951
5704,2022-08-27 08:00:00+00:00,5342520,158,5914,18419,158,5914
5705,2022-08-27 09:00:00+00:00,5342706,186,5908,18544,186,5908
5706,2022-08-27 10:00:00+00:00,5342905,199,5921,18686,199,5921
5707,2022-08-27 11:00:00+00:00,5343041,136,5752,18779,136,5752
5708,2022-08-27 12:00:00+00:00,5343232,191,5491,18910,191,5491
5709,2022-08-27 13:00:00+00:00,5343409,177,5267,19029,177,5267
5710,2022-08-27 14:00:00+00:00,5343649,240,5043,19184,240,5043
5711,2022-08-27 15:00:00+00:00,5343869,220,4813,19337,220,4813
5712,2022-08-27 16:00:00+00:00,5344136,267,4803,19558,267,4803
5713,2022-08-27 17:00:00+00:00,5344480,344,4921,19850,344,4921
5714,2022-08-27 18:00:00+00:00,5344805,325,4926,20123,325,4926
5715,2022-08-27 19:00:00+00:00,5345172,367,5104,20418,367,5104
5716,2022-08-27 20:00:00+00:00,5345601,429,5338,20795,429,5338
5717,2022-08-27 21:00:00+00:00,5345833,232,5115,21007,232,5115
5718,2022-08-27 22:00:00+00:00,5346421,588,5572,21558,588,5572
5719,2022-08-27 23:00:00+00:00,5346575,154,5582,21689,154,5582
5720,2022-08-28 00:00:00+00:00,5346767,192,5676,21868,192,5676
5721,2022-08-28 01:00:00+00:00,5346928,161,5760,21987,161,5760
5722,2022-08-28 02:00:00+00:00,5347122,194,5826,22146,194,5826
5723,2022-08-28 03:00:00+00:00,5347339,217,5853,22315,217,5853
5724,2022-08-28 04:00:00+00:00,5347656,317,6005,22587,317,6005
5725,2022-08-28 05:00:00+00:00,5347760,104,5944,22652,104,5944
5726,2022-08-28 06:00:00+00:00,5347966,206,5962,22815,206,5962
5727,2022-08-28 07:00:00+00:00,5348137,171,5775,22925,171,5775
5728,2022-08-28 08:00:00+00:00,5348377,240,5857,23126,240,5857
5729,2022-08-28 09:00:00+00:00,5348557,180,5851,23263,180,5851
5730,2022-08-28 10:00:00+00:00,5348775,218,5870,23439,218,5870
5731,2022-08-28 11:00:00+00:00,5349076,301,6035,23697,301,6035
5732,2022-08-28 12:00:00+00:00,5349411,335,6179,23991,335,6179
5733,2022-08-28 13:00:00+00:00,5349830,419,6421,24357,419,6421
5734,2022-08-28 14:00:00+00:00,5350228,398,6579,24706,398,6579
5735,2022-08-28 15:00:00+00:00,5350773,545,6904,25212,545,6904
5736,2022-08-28 16:00:00+00:00,5350970,197,6834,25343,197,6834
5737,2022-08-28 17:00:00+00:00,5351209,239,6729,25531,239,6729
5738,2022-08-28 18:00:00+00:00,5351401,192,6596,25723,192,6596
5739,2022-08-28 19:00:00+00:00,5351613,212,6441,25913,212,6441
5740,2022-08-28 20:00:00+00:00,5351757,144,6156,26031,144,6156
5741,2022-08-28 21:00:00+00:00,5352250,493,6417,26226,493,6417
5742,2022-08-28 22:00:00+00:00,5352343,93,5922,26286,93,5922
5743,2022-08-28 23:00:00+00:00,5352549,206,5974,26492,206,5974
5744,2022-08-29 00:00:00+00:00,5352706,157,5939,26618,157,5939
5745,2022-08-29 01:00:00+00:00,5352856,150,5928,26733,150,5928
5746,2022-08-29 02:00:00+00:00,5353033,177,5911,26873,177,5911
5747,2022-08-29 03:00:00+00:00,5353205,172,5866,27002,172,5866
5748,2022-08-29 04:00:00+00:00,5353363,158,5707,27105,158,5707
5749,2022-08-29 05:00:00+00:00,5353549,186,5789,27245,186,5789
5750,2022-08-29 06:00:00+00:00,5353718,169,5752,27363,169,5752
5751,2022-08-29 07:00:00+00:00,5353961,243,5824,27552,243,5824
5752,2022-08-29 08:00:00+00:00,5354124,163,5747,27662,163,5747
5753,2022-08-29 09:00:00+00:00,5354320,196,5763,27794,196,5763
5754,2022-08-29 10:00:00+00:00,5354578,258,5803,27992,258,5803
5755,2022-08-29 11:00:00+00:00,5354874,296,5798,28225,296,5798
5756,2022-08-29 12:00:00+00:00,5355105,231,5694,28426,231,5694
5757,2022-08-29 13:00:00+00:00,5355553,448,5723,28846,448,5723
5758,2022-08-29 14:00:00+00:00,5355864,311,5636,29100,311,5636
5759,2022-08-29 15:00:00+00:00,5356259,395,5486,29483,395,5486
5760,2022-08-29 16:00:00+00:00,5356462,203,5492,29625,203,5492
5761,2022-08-29 17:00:00+00:00,5356793,331,5584,29914,331,5584
5762,2022-08-29 18:00:00+00:00,5357052,259,5651,30136,259,5651
5763,2022-08-29 19:00:00+00:00,5357355,303,5742,30411,303,5742
5764,2022-08-29 20:00:00+00:00,5357532,177,5775,30531,177,5775
5765,2022-08-29 21:00:00+00:00,5358064,532,5814,30732,532,5814
5766,2022-08-29 22:00:00+00:00,5358259,195,5916,30898,195,5916
5767,2022-08-29 23:00:00+00:00,5358489,230,5940,31107,230,5940
5768,2022-08-30 00:00:00+00:00,5358663,174,5957,31251,174,5957
5769,2022-08-30 01:00:00+00:00,5358879,216,6023,31438,216,6023
5770,2022-08-30 02:00:00+00:00,5359030,151,5997,31566,151,5997
5771,2022-08-30 03:00:00+00:00,5359234,204,6029,31725,204,6029
5772,2022-08-30 04:00:00+00:00,5359435,201,6072,31875,201,6072
5773,2022-08-30 05:00:00+00:00,5359686,251,6137,32079,251,6137
5774,2022-08-30 06:00:00+00:00,5359944,258,6226,32268,258,6226
5775,2022-08-30 07:00:00+00:00,5360173,229,6212,32500,229,6212
5776,2022-08-30 08:00:00+00:00,5360316,143,6192,32573,143,6192
5777,2022-08-30 09:00:00+00:00,5360545,229,6225,32775,229,6225
5778,2022-08-30 10:00:00+00:00,5360770,225,6192,32955,225,6192
5779,2022-08-30 11:00:00+00:00,5361058,288,6184,33180,288,6184
5780,2022-08-30 12:00:00+00:00,5361507,449,6402,33584,449,6402
5781,2022-08-30 13:00:00+00:00,5361785,278,6232,33816,278,6232
5782,2022-08-30 14:00:00+00:00,5362172,387,6308,34141,387,6308
5783,2022-08-30 15:00:00+00:00,5362593,421,6334,34501,421,6334
5784,2022-08-30 16:00:00+00:00,5362822,229,6360,34678,229,6360
5785,2022-08-30 17:00:00+00:00,5362922,,,,100,6129
5786,2022-08-30 18:00:00+00:00,5363022,,5970,34804,100,5970
5787,2022-08-30 19:00:00+00:00,5363648,626,6293,35417,626,6293
5788,2022-08-30 20:00:00+00:00,5363670,22,6138,35390,22,6138
5789,2022-08-30 21:00:00+00:00,5364379,709,6315,35781,709,6315
5790,2022-08-30 22:00:00+00:00,5364623,244,6364,35984,244,6364
5791,2022-08-30 23:00:00+00:00,5364748,125,6259,36064,125,6259
5792,2022-08-31 00:00:00+00:00,5365078,330,6415,36354,330,6415
5793,2022-08-31 01:00:00+00:00,5365301,223,6422,36549,223,6422
5794,2022-08-31 02:00:00+00:00,5365523,222,6493,36728,222,6493
5795,2022-08-31 03:00:00+00:00,5365743,220,6509,36915,220,6509
5796,2022-08-31 04:00:00+00:00,5365933,190,6498,37054,190,6498
5797,2022-08-31 05:00:00+00:00,5366239,306,6553,37295,306,6553
5798,2022-08-31 06:00:00+00:00,5366482,243,6538,37548,243,6538
5799,2022-08-31 07:00:00+00:00,5366722,240,6549,37717,240,6549
5800,2022-08-31 08:00:00+00:00,5366970,248,6654,37894,248,6654
5801,2022-08-31 09:00:00+00:00,5367003,33,6458,37887,33,6458
5802,2022-08-31 10:00:00+00:00,5366940,,6170,37774,-63,6170
5803,2022-08-31 11:00:00+00:00,5367794,854,6736,38559,854,6736
5804,2022-08-31 12:00:00+00:00,5367832,38,6325,38536,38,6325
5805,2022-08-31 13:00:00+00:00,5368523,691,6738,39125,691,6738
5806,2022-08-31 14:00:00+00:00,5368558,35,6386,39030,35,6386
5807,2022-08-31 15:00:00+00:00,5368604,46,6011,38970,46,6011
5808,2022-08-31 16:00:00+00:00,5368627,23,5805,38937,23,5805
5809,2022-08-31 17:00:00+00:00,5368676,49,5654,38896,49,5754
5810,2022-08-31 18:00:00+00:00,5368698,22,5676,38848,22,5676
5811,2022-08-31 19:00:00+00:00,5368735,37,5087,38822,37,5087
5812,2022-08-31 20:00:00+00:00,5369092,357,5422,39114,357,5422
5813,2022-08-31 21:00:00+00:00,5369136,44,4757,38777,44,4757
5814,2022-08-31 22:00:00+00:00,5369436,300,4813,38973,300,4813
5815,2022-08-31 23:00:00+00:00,5369516,80,4768,38940,80,4768
5816,2022-09-01 00:00:00+00:00,5369539,23,4461,38874,23,4461
5817,2022-09-01 01:00:00+00:00,5368840,,3539,38092,-699,3539
5818,2022-09-01 02:00:00+00:00,5368876,36,3353,38063,36,3353
5819,2022-09-01 03:00:00+00:00,5368895,19,3152,37996,19,3152
5820,2022-09-01 04:00:00+00:00,5368896,1,2963,37874,1,2963
5821,2022-09-01 05:00:00+00:00,5368574,,2335,37424,-322,2335
5822,2022-09-01 06:00:00+00:00,5368122,,1640,36818,-452,1640
5823,2022-09-01 07:00:00+00:00,5367578,,856,36094,-544,856
5824,2022-09-01 08:00:00+00:00,5367459,,489,35852,-119,489
5825,2022-09-01 09:00:00+00:00,5367483,24,480,35770,24,480
5826,2022-09-01 10:00:00+00:00,5367464,,524,35597,-19,524
5827,2022-09-01 11:00:00+00:00,5367472,8,,35414,8,-322
5828,2022-09-01 12:00:00+00:00,5367503,31,,35220,31,-329
5829,2022-09-01 13:00:00+00:00,5367686,183,,35186,183,-837
5830,2022-09-01 14:00:00+00:00,5367727,41,,35047,41,-831
5831,2022-09-01 15:00:00+00:00,5367788,61,,34875,61,-816
5832,2022-09-01 16:00:00+00:00,5367825,37,,34641,37,-802
5833,2022-09-01 17:00:00+00:00,5367872,47,,34568,47,-804
5834,2022-09-01 18:00:00+00:00,5367954,82,,34466,82,-744
5835,2022-09-01 19:00:00+00:00,5367954,,,34255,0,-781
5836,2022-09-01 20:00:00+00:00,5368029,75,,34132,75,-1063
5837,2022-09-01 21:00:00+00:00,5368096,67,,33604,67,-1040
5838,2022-09-01 22:00:00+00:00,5368395,299,,33661,299,-1041
5839,2022-09-01 23:00:00+00:00,5368462,67,,33568,67,-1054
5840,2022-09-02 00:00:00+00:00,5368550,88,,33428,88,-989
5841,2022-09-02 01:00:00+00:00,5368613,63,,33313,63,-227
5842,2022-09-02 02:00:00+00:00,5368665,52,,33207,52,-211
5843,2022-09-02 03:00:00+00:00,5368732,67,,33119,67,-163
5844,2022-09-02 04:00:00+00:00,5368818,86,,33029,86,-78
5845,2022-09-02 05:00:00+00:00,5368876,58,302,32880,58,302
5846,2022-09-02 06:00:00+00:00,5368956,80,834,32783,80,834
5847,2022-09-02 07:00:00+00:00,5369019,63,1441,32608,63,1441
5848,2022-09-02 08:00:00+00:00,5369122,103,1663,32516,103,1663
5849,2022-09-02 09:00:00+00:00,5369159,37,1676,32361,37,1676
5850,2022-09-02 10:00:00+00:00,5369232,73,1768,32248,73,1768
5851,2022-09-02 11:00:00+00:00,5369365,133,1893,32076,133,1893
5852,2022-09-02 12:00:00+00:00,5369452,87,1949,31711,87,1949
5853,2022-09-02 13:00:00+00:00,5369505,53,1819,31363,53,1819
5854,2022-09-02 14:00:00+00:00,5369587,82,1860,30981,82,1860
5855,2022-09-02 15:00:00+00:00,5369689,102,1901,30633,102,1901
5856,2022-09-02 16:00:00+00:00,5369760,71,1935,30427,71,1935
5857,2022-09-02 17:00:00+00:00,5369828,68,1956,30269,68,1956
5858,2022-09-02 18:00:00+00:00,5369863,35,1909,29984,35,1909
5859,2022-09-02 19:00:00+00:00,5369897,34,1943,29829,34,1943
5860,2022-09-02 20:00:00+00:00,5369972,75,1943,29709,75,1943
